ID;Statut;Date de creation;Date de modification;Commande;De;Sujet;Message;Date du message;Vendeur;Tags
376;close;04/03/2020;09/03/2020;TKOHECRXW;seller;Customers Desk - PERSONNALISABLE AVEC LOGO DU CLUB;"Bonjour 
La commande est prise en compte, cependant, comme vu ensemble, vous souhaitez une version L : 300x120cm. 
Nous vous adressons un BAT en ce sens dans la semaine, et vous laissons effectuer la modification de format dans votre commande sur proshop. 
Bonne journée
Emily";04/03/2020;CIDI Event;Demande d'informations produit
377;close;04/03/2020;04/03/2020;;seller;Facture pour la commande HOTTSDYCA;Bonjour, Vous trouverez ci-joint la facture pour la commande HOTTSDYCA;04/03/2020;Netsportique;Facture
378;close;04/03/2020;04/03/2020;;seller;Facture pour la commande WTVREQSYD;Bonjour, Vous trouverez ci-joint la facture pour la commande WTVREQSYD;04/03/2020;VW Sports;Facture
379;close;04/03/2020;04/03/2020;;seller;Facture pour la commande MDCPIXWXR;Bonjour, Vous trouverez ci-joint la facture pour la commande MDCPIXWXR;04/03/2020;VW Sports;Facture
380;close;04/03/2020;04/03/2020;;seller;Facture pour la commande CMFUJQWPL;Bonjour, Vous trouverez ci-joint la facture pour la commande CMFUJQWPL;04/03/2020;VW Sports;Facture
381;close;04/03/2020;05/03/2020;BQHKASIRQ;customer;"Customers Desk - Bonjour,
Serait il possible";"Bonjour,
Serait il possible d'avoir une facture au nom du club et de l'envoyer à l'adresse tennisclub.vacquiers@fft.fr svp ?
Merci d'avance

Cordialement

Grégory Vereecke.";04/03/2020;VW Sports;Facture
381;close;04/03/2020;05/03/2020;BQHKASIRQ;seller;"Customers Desk - Bonjour,
Serait il possible";"Bonjour,

Je viens de l'envoyer sur l'adresse mail indiquée, vous l'avez également sur ce site.

Bonne réception,

Bien à vous,

Nancy";05/03/2020;VW Sports;Facture
382;close;04/03/2020;06/04/2020;BQHKASIRQ;customer;"Customers Desk - Bonjour,
Serait il possible";"Bonjour,
Serait il possible d'avoir une facture au nom du club et de l'envoyer à l'adresse tennisclub.vacquiers@fft.fr svp ?
Merci d'avance

Cordialement

Grégory Vereecke.";04/03/2020;Innoquipe;Facture
383;close;04/03/2020;05/03/2020;;seller;Facture pour la commande TRVQOJBJV;Bonjour, Vous trouverez ci-joint la facture pour la commande TRVQOJBJV;04/03/2020;VW Sports;Facture
384;close;04/03/2020;05/03/2020;;seller;Facture pour la commande MUGRKVJYK;Bonjour, Vous trouverez ci-joint la facture pour la commande MUGRKVJYK;04/03/2020;VW Sports;Facture
385;close;04/03/2020;05/03/2020;;seller;Facture pour la commande FRRLZPQYI;Bonjour, Vous trouverez ci-joint la facture pour la commande FRRLZPQYI;04/03/2020;VW Sports;Facture
386;close;04/03/2020;05/03/2020;;seller;Facture pour la commande HOTTSDYCA;Bonjour, Vous trouverez ci-joint la facture pour la commande HOTTSDYCA;04/03/2020;Innoquipe;Facture
387;close;05/03/2020;05/03/2020;;seller;Facture pour la commande MAVQVKQRX;Bonjour, Vous trouverez ci-joint la facture pour la commande MAVQVKQRX;05/03/2020;VW Sports;Facture
388;close;05/03/2020;05/03/2020;;seller;Facture pour la commande VAQZRIOTU;Bonjour, Vous trouverez ci-joint la facture pour la commande VAQZRIOTU;05/03/2020;VW Sports;Facture
389;close;05/03/2020;05/03/2020;;seller;Facture pour la commande VGVHAPCQE;Bonjour, Vous trouverez ci-joint la facture pour la commande VGVHAPCQE;05/03/2020;VW Sports;Facture
390;close;05/03/2020;05/03/2020;;seller;Facture pour la commande BWESGMVQQ;Bonjour, Vous trouverez ci-joint la facture pour la commande BWESGMVQQ;05/03/2020;VW Sports;Facture
391;close;05/03/2020;05/03/2020;;seller;Facture pour la commande LFWXNDVZW;Bonjour, Vous trouverez ci-joint la facture pour la commande LFWXNDVZW;05/03/2020;Netsportique;Facture
392;close;05/03/2020;06/03/2020;AMPSUUYZA;seller;BAT pour validation;"Bonjour, 
Pourriez vous me transmettre votre adresse mail pour que je puisse vous envoyer votre BAT pour validation de la mise en production. 
Bonne journée
Emily";05/03/2020;CIDI Event;Information sur la commande
392;close;05/03/2020;06/03/2020;AMPSUUYZA;operator;BAT pour validation;"Bonjour,
Voici l'adresse mail renseigné par le club lors de sa commande : alain.gripon@fft.fr 
Bonne réception, 
Stéphanie, PROSHOP FFT";05/03/2020;CIDI Event;Information sur la commande
392;close;05/03/2020;06/03/2020;AMPSUUYZA;seller;BAT pour validation;"Bonjour, et merci, 
L'ouverture de la conversation nous permet de télécharger le BAT, 
Voici donc le BAT à valider en pj. 
J'envoie le BAT par mail à alain.gripon@fft.fr  en parallèle.  
Bonne journée
Emily";05/03/2020;CIDI Event;Information sur la commande
392;close;05/03/2020;06/03/2020;AMPSUUYZA;customer;BAT pour validation;"Bonjour,
C'est ok pour le BAT.
Sportivement
Alain GRIPON RRDCP";06/03/2020;CIDI Event;Information sur la commande
392;close;05/03/2020;06/03/2020;AMPSUUYZA;seller;BAT pour validation;"Bonjour, 
Parfait! 
Nous lançons la production. La livraison est prévue sous 7 jours ouvrés. 
Bonne journée. 
Emily";06/03/2020;CIDI Event;Information sur la commande
393;close;05/03/2020;05/03/2020;;seller;Facture pour la commande MIVHQJUME;Bonjour, Vous trouverez ci-joint la facture pour la commande MIVHQJUME;05/03/2020;Chalet-Jardin;Facture
394;close;05/03/2020;06/03/2020;;seller;Facture pour la commande RDMAQTPGA;Bonjour, Vous trouverez ci-joint la facture pour la commande RDMAQTPGA;05/03/2020;VW Sports;Facture
395;close;06/03/2020;06/03/2020;VSRODRRFM;customer;"Customers Desk - Bonjour
Pour les numéros";"Bonjour
Pour les numéros de courts, nous voulons un numéro 1 et un numéro 2.
Cdt";06/03/2020;Cress Sport;
396;close;06/03/2020;06/03/2020;VSRODRRFM;customer;"Customers Desk - Bonjour
Pour les numéros";"Bonjour
Pour les numéros de courts, nous voulons un numéro 1 et un numéro 2.
Cdt";06/03/2020;VW Sports;
396;close;06/03/2020;06/03/2020;VSRODRRFM;seller;"Customers Desk - Bonjour
Pour les numéros";"Bonjour,

Merci pour votre commande.
C'est noté pour les numéros, nous avons juste un petit délai pour le n°2, (la couleur lors de la sortie peinture n'était pas bonne du coup une nouvelle production est lancée) c'est l'histoire de quelques jours.

Avec nos excuses,

L'équipe VW SPORTS";06/03/2020;VW Sports;
397;close;06/03/2020;06/04/2020;JEJZVKGJE;operator;Demande de relivraison;"Bonjour,
Le client n'a jamais eu d'avis de passage ni d'appel de transporteur.
Pouvez-vous programmer une nouvelle livraison en contactant Mr BARTHÉLEMY au 06 13 41 69 32 , il s'agit du responsable de l'entretien des courts, présent sur place. Merci pour votre confirmation, Stéphanie PROSHOP FFT";06/03/2020;Metrola;Colis non reçu
398;close;06/03/2020;09/03/2020;OYKERORKA;customer;Customers Desk - Si personne joignable ou;Si personne joignable ou présent au club, le livreur peut déposer le colis à l'accueil de la mairie de Seignosse.;06/03/2020;VW Sports;Informations de livraison
398;close;06/03/2020;09/03/2020;OYKERORKA;seller;Customers Desk - Si personne joignable ou;"Bonjour,

C'est noté pour la livraison, on donne ces indications pour le livreur.

Bonne journée l'équipe VW SPORTS";09/03/2020;VW Sports;Informations de livraison
399;close;06/03/2020;09/03/2020;TKOHECRXW;seller;Format L;"Bonjour, 
J'ai pris en compte la validation de votre BAT,
Les responsables PROSHOP doivent revenir vers vous pour effectuer la modification. 
Dès que c'est fait, je lance en production. 
Bonne journée
Emily";06/03/2020;CIDI Event;Information sur la commande
400;close;06/03/2020;06/03/2020;ZSUDGPLQT;customer;Customers Desk - Prière d'annuler cette commande.;"Prière d'annuler cette commande. En effet, le paiement n'avait pas été accepté hier. ce qui fait que nous avons repasser commande ce jour.
Merci de nous confirmer cette annulation. Cdlt. Le TC Sens.";06/03/2020;Sodex International;Annulation de commande (client)
401;close;07/03/2020;12/03/2020;EIQUTVCYI;customer;Customers Desk - MERCI DE ME TRANSMETTRE LA;MERCI DE ME TRANSMETTRE LA FACTURE;07/03/2020;Huck Occitania;Facture
401;close;07/03/2020;12/03/2020;EIQUTVCYI;seller;Customers Desk - MERCI DE ME TRANSMETTRE LA;"Bonjour, 

Je vous transmets la facture dans la journée. 

Bien cordialement, 

L'Equipe Huck # Occitania";11/03/2020;Huck Occitania;Facture
402;close;07/03/2020;02/04/2020;EIQUTVCYI;customer;Customers Desk - MERCI DE ME TRANSMETTRE LA;MERCI DE ME TRANSMETTRE LA FACTURE;07/03/2020;VW Sports;Facture
403;close;07/03/2020;07/03/2020;JCWONGOQP;customer;Customers Desk - LE CLUB EST OUVERT DE 9H à;LE CLUB EST OUVERT DE 9H à 19H;07/03/2020;Tennis Scorer;
404;close;07/03/2020;24/03/2020;JCWONGOQP;seller;adhésifs tableau de score;"Bonjour Mr Briol,

Je vous remercie pour votre commande de 1 tableau de score grand modèle..

Pour l'adhésif, avez vous un fichier du logo du club ou de votre sponsor ? Si oui , merci de me l'envoyer à : contact@tennis-scorer.com

Sinon , on peut simplement inscrire le nom de votre club , mais il faut choisir la couleur des lettres et la couleur du fond .

Merci de me tenir au courant ,

Cordialement,

François DONNEY
TENNIS SCORER
www.tennis-scorer.com
Mob: 06.81.37.38.97";07/03/2020;Tennis Scorer;Information sur la commande
405;close;08/03/2020;09/03/2020;GWVUJIPJZ;customer;"Customers Desk - si absent ; à";"si absent ; à déposer cher le voisin en face  Jean Pierre DANGUY";08/03/2020;F.F.T.;Informations de livraison
406;close;08/03/2020;06/04/2020;GWVUJIPJZ;customer;"Customers Desk - si absent ; à";"si absent ; à déposer cher le voisin en face  Jean Pierre DANGUY";08/03/2020;Nemo loisirs pro;Informations de livraison
407;close;08/03/2020;06/04/2020;GWVUJIPJZ;customer;"Customers Desk - si absent ; à";"si absent ; à déposer cher le voisin en face  Jean Pierre DANGUY";08/03/2020;Netsportique;Informations de livraison
408;close;08/03/2020;06/04/2020;GWVUJIPJZ;customer;"Customers Desk - si absent ; à";"si absent ; à déposer cher le voisin en face  Jean Pierre DANGUY";08/03/2020;Casal Sport;Informations de livraison
409;close;08/03/2020;06/04/2020;SFTMXFRUC;customer;Customers Desk - Urgent, merci d'envoyer le;Urgent, merci d'envoyer le treuil dès que possible. Idéalement, il faudrait que nous l'ayons pour le we du 15 mars. Merci;08/03/2020;Sodex International;Information sur la commande
410;close;09/03/2020;06/04/2020;EHTGUUNDD;customer;Customers Desk - livraison agence gan assurance;livraison agence gan assurance fermeture lundi matin 06-09-55-75-61;09/03/2020;CIDI Event;Informations de livraison
411;close;09/03/2020;12/03/2020;TRVQOJBJV;operator;reliquat produit;"Bonjour,
Les filets ont bien été reçus mais pas les régulateurs.
S'agit-il d'un reliquat ou d'une erreur logistique ?
Merci de nous tenir au courant au plus vite.
Cordialement, 
Stéphanie, PROSHOP FFT";09/03/2020;VW Sports;Colis non reçu
411;close;09/03/2020;12/03/2020;TRVQOJBJV;seller;reliquat produit;"Bonjour,

Les 4 régulateurs ont été mis dans le sachet de l'un des 2 filets.
Il faut que le client ouvre les 2 filets pour voir dans lequel sont les régulateurs.

L'équipe VW SPORTS";10/03/2020;VW Sports;Colis non reçu
411;close;09/03/2020;12/03/2020;TRVQOJBJV;operator;reliquat produit;"Bonjour,

ça marche, merci pour votre retour.

Cordialement, 

L'équipe PRSOHOP FFT";12/03/2020;VW Sports;Colis non reçu
412;close;09/03/2020;09/03/2020;EHTGUUNDD;seller;BAT - 201154 - EB - FFT - PRO SHOP - TC ROUMOIS;"Bonjour, 
Comme vu ensemble, nous validons la mise en production conformément au BAT en prenant en compte le changement de matière : sur des bâches microperforées selon notre échange. 
La commande est mise en production et sera livrée d'ici la fin de la semaine. 
Bonne journée
Emily";09/03/2020;CIDI Event;Information sur la commande
413;close;09/03/2020;02/04/2020;GNQVIMKIM;customer;Customers Desk - Nous souhaitons reproduire une;Nous souhaitons reproduire une carte déjà existante VingCard modèle vert en 20 exemplaires.;09/03/2020;VW Sports;Information sur la commande
413;close;09/03/2020;02/04/2020;GNQVIMKIM;seller;Customers Desk - Nous souhaitons reproduire une;"Bonjour,

Nous avons bien reçu la photo, merci.
Dès validation du règlement par la FFT nous faisons partir les cartes.

L'équipe VW SPORTS";10/03/2020;VW Sports;Information sur la commande
413;close;09/03/2020;02/04/2020;GNQVIMKIM;seller;Customers Desk - Nous souhaitons reproduire une;Bonjour, nous n'avons toujours pas la validation de Proshop, est ce ok de votre coté ?;17/03/2020;VW Sports;Information sur la commande
414;close;10/03/2020;12/03/2020;GMLBUTHXS;customer;Customers Desk - téléphoner si pb 06;téléphoner si pb 06 70 51 20 43;10/03/2020;F.F.T.;Informations de livraison
415;close;10/03/2020;18/03/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;F.F.T.;
415;close;10/03/2020;18/03/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;F.F.T.;
416;close;10/03/2020;06/04/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;Cress Sport;
416;close;10/03/2020;06/04/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;Cress Sport;
416;close;10/03/2020;06/04/2020;HVJCOQPTW;seller;Customers Desk - LIVRAISON LE MATIN  PAS DE;"Bonjour,
départ demain jeudi 12 mars par colissimo. Cela devrait être livré lundi prochain. cordialement";11/03/2020;Cress Sport;
417;close;10/03/2020;06/04/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;Innoquipe;
417;close;10/03/2020;06/04/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN PAS DE LIVRAISON LE JEUDI;10/03/2020;Innoquipe;
418;close;10/03/2020;18/03/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN  PAS DE LIVRAISON LE JEUDI;10/03/2020;Sveltus;Informations de livraison
418;close;10/03/2020;18/03/2020;HVJCOQPTW;customer;Customers Desk - LIVRAISON LE MATIN  PAS DE;LIVRAISON LE MATIN PAS DE LIVRAISON LE JEUDI;10/03/2020;Sveltus;Informations de livraison
418;close;10/03/2020;18/03/2020;HVJCOQPTW;seller;Customers Desk - LIVRAISON LE MATIN  PAS DE;OK NOUS NOTONS CETTE INFORMATION;13/03/2020;Sveltus;Informations de livraison
419;close;10/03/2020;10/03/2020;ZTDAROOJB;customer;Customers Desk - MERCI DE NOUS ADRESSER LA FACTURE;MERCI DE NOUS ADRESSER LA FACTURE;10/03/2020;Tennis Scorer;
420;close;10/03/2020;12/03/2020;ZTDAROOJB;customer;Customers Desk - MERCI DE NOUS ADRESSER LA FACTURE;MERCI DE NOUS ADRESSER LA FACTURE;10/03/2020;F.F.T.;Facture
420;close;10/03/2020;12/03/2020;ZTDAROOJB;operator;Customers Desk - MERCI DE NOUS ADRESSER LA FACTURE;"Bonjour,

La voici, 

Cordialement, 

L'équipe PROSHOP FFT";12/03/2020;F.F.T.;Facture
421;close;10/03/2020;06/04/2020;QVMTTZOTA;customer;Customers Desk - MERCI DE NOUS ADRESSER LA FACTURE;MERCI DE NOUS ADRESSER LA FACTURE;10/03/2020;Manutan Collectivités;Facture
422;close;10/03/2020;12/03/2020;MBLGTSQUE;customer;"Customers Desk - Bonjour,
Comment peut-on";"Bonjour,
Comment peut-on récupérer la facture ?
Vous remerciant de votre retour.
Mme GUEYE (AS MEUDONNAISE)";10/03/2020;Huck Occitania;Facture
422;close;10/03/2020;12/03/2020;MBLGTSQUE;seller;"Customers Desk - Bonjour,
Comment peut-on";"Bonjour, 

Je vous dépose la facture dans la journée. 
Un message vous informera que la facture est disponible. 

Bien cordialement, 

L'Equipe Huck # Occitania";11/03/2020;Huck Occitania;Facture
423;close;11/03/2020;12/03/2020;CQHMAQOUY;customer;Customers Desk - La commande est toujours en;La commande est toujours en préparation. Merci de me confirmer une date d'expédition. Lors de la commande il s'affichait un délai de 48h ou 72h.;11/03/2020;Chalet-Jardin;
423;close;11/03/2020;12/03/2020;CQHMAQOUY;seller;Customers Desk - La commande est toujours en;"Bonjour, 
votre commande a été expédiée par le transporteur Geodis et est en cours e livraison.";11/03/2020;Chalet-Jardin;
424;close;11/03/2020;06/04/2020;TXFBLGOUG;customer;"Customers Desk - Bonjour 
comment puis je avoir";"Bonjour 
comment puis je avoir la facture de mes achats
cordialement";11/03/2020;Innoquipe;Facture
425;close;11/03/2020;12/03/2020;ZLXLBYXCL;customer;Customers Desk - Pas de livraison le mardi entre;Pas de livraison le mardi entre 16h et 17h et ni le vendredi entre 13h et 17h;11/03/2020;F.F.T.;Informations de livraison
426;close;11/03/2020;06/04/2020;SIZMKEPIW;customer;Customers Desk - ne pas hésiter à;ne pas hésiter à rentrer sur le parking pour la livraison. l'adresse est celle de nos courts couverts (en face du stade de foot porte nord, sur le boulevard du fier);11/03/2020;F.F.T.;Informations de livraison
427;close;11/03/2020;06/04/2020;SIZMKEPIW;customer;Customers Desk - ne pas hésiter à;ne pas hésiter à rentrer sur le parking pour la livraison. l'adresse est celle de nos courts couverts (en face du stade de foot porte nord, sur le boulevard du fier);11/03/2020;Casal Sport;Informations de livraison
428;close;11/03/2020;17/03/2020;KLQQNIFPS;customer;Customers Desk - envoi par mail du modèle;envoi par mail du modèle à reproduire.;11/03/2020;VW Sports;Information sur la commande
428;close;11/03/2020;17/03/2020;KLQQNIFPS;seller;Customers Desk - envoi par mail du modèle;"Bonjour,

Il y a eu une erreur lors de votre commande, le paiement n'est pas passé donc la commande ne pourra être validée par Proshop (voir PJ).
Elle sera en attente tant que ce n'est pas validé.

L'équipe VW SPORTS";11/03/2020;VW Sports;Information sur la commande
